"cbsa","geotype","groups","yr","poor20shsig","poor20sh","poor40shsig","poor40sh"
35840,"Metro","Black","0509to1014",0,0.11718,1,0.11491
35840,"Metro","Hispanic","00to0509",-1,-0.18758,1,0.03947
35840,"Metro","Hispanic","0509to1014",1,0.25121,1,0.22466
35840,"Metro","White","00to0509",-1,-0.03596,1,0.01106
35840,"Metro","White","0509to1014",1,0.1213,1,0.0216
35840,"Suburb","All","00to0509",-1,-0.08236,1,0.02911
35840,"Suburb","All","0509to1014",1,0.18337,1,0.09993
35840,"Suburb","Black","00to0509",0,-0.13247,1,0.08634
35840,"Suburb","Black","0509to1014",0,0.17174,1,0.13568
35840,"Suburb","Hispanic","00to0509",-1,-0.17238,1,0.04125
35840,"Suburb","Hispanic","0509to1014",1,0.2477,1,0.22894
35840,"Suburb","White","00to0509",-1,-0.0365,1,0.01196
35840,"Suburb","White","0509to1014",1,0.13352,1,0.02374
36260,"City","All","00to0509",0,0.04046,1,0.12927
36260,"City","All","0509to1014",1,0.22802,-1,-0.11182
36260,"City","Black","00to0509",0,0.23917,0,-0.16635
36260,"City","Black","0509to1014",0,-0.17221,0,0.15104
36260,"City","Hispanic","00to0509",0,0.00249,1,0.12842
36260,"City","Hispanic","0509to1014",0,0.19057,-1,-0.14464
36260,"City","White","00to0509",0,0.00619,1,0.12023
36260,"City","White","0509to1014",1,0.30704,-1,-0.08826
36260,"Metro","All","00to0509",0,0.00531,1,0.04933
36260,"Metro","All","0509to1014",1,0.10919,-1,-0.04093
36260,"Metro","Black","00to0509",0,0.22657,0,-0.07772
36260,"Metro","Black","0509to1014",0,-0.23884,0,0.04629
36260,"Metro","Hispanic","00to0509",0,-0.06169,1,0.06336
36260,"Metro","Hispanic","0509to1014",0,0.13109,-1,-0.0689
36260,"Metro","White","00to0509",0,-0.00233,1,0.03474
36260,"Metro","White","0509to1014",1,0.11221,-1,-0.02707
36260,"Suburb","All","00to0509",NA,-0.02198,NA,0
36260,"Suburb","All","0509to1014",1,0.10424,1,0.01434
36260,"Suburb","Black","00to0509",NA,-0.05645,NA,0
36260,"Suburb","Black","0509to1014",0,0.12461,0,0.03583
36260,"Suburb","Hispanic","00to0509",NA,-0.09304,NA,0
36260,"Suburb","Hispanic","0509to1014",1,0.16913,1,0.03917
36260,"Suburb","White","00to0509",NA,-0.00662,NA,0
36260,"Suburb","White","0509to1014",1,0.0775,1,0.00601
36420,"City","All","00to0509",1,0.08986,0,0.00939
36420,"City","All","0509to1014",0,-0.02837,1,0.10262
36420,"City","Black","00to0509",0,0.07562,1,0.14842
36420,"City","Black","0509to1014",0,-0.07158,0,0.00857
36420,"City","Hispanic","00to0509",0,0.03532,-1,-0.10414
36420,"City","Hispanic","0509to1014",0,-0.00389,1,0.16811
36420,"City","White","00to0509",1,0.09083,-1,-0.02331
36420,"City","White","0509to1014",0,-0.05863,1,0.09535
36420,"Metro","All","00to0509",1,0.0671,-1,-0.01141
36420,"Metro","All","0509to1014",0,0.03188,1,0.05766
36420,"Metro","Black","00to0509",1,0.08602,1,0.09012
36420,"Metro","Black","0509to1014",0,-0.02154,0,0.00406
36420,"Metro","Hispanic","00to0509",0,0.04554,-1,-0.09205
36420,"Metro","Hispanic","0509to1014",0,-0.01111,1,0.12997
36420,"Metro","White","00to0509",1,0.05608,-1,-0.02905
36420,"Metro","White","0509to1014",0,0.03638,1,0.04109
36420,"Suburb","All","00to0509",1,0.04371,NA,-0.03597
36420,"Suburb","All","0509to1014",1,0.11547,1,0.00979
36420,"Suburb","Black","00to0509",1,0.13849,NA,-0.03134
36420,"Suburb","Black","0509to1014",0,0.09262,0,0.0035
36420,"Suburb","Hispanic","00to0509",0,0.07572,NA,-0.04519
36420,"Suburb","Hispanic","0509to1014",0,0.04925,1,0.01615
36420,"Suburb","White","00to0509",1,0.04356,NA,-0.03072
36420,"Suburb","White","0509to1014",1,0.11135,1,0.01077
36540,"City","All","00to0509",1,0.1219,1,0.07317
36540,"City","All","0509to1014",1,0.06841,1,0.03464
36540,"City","Black","00to0509",0,0.00399,1,0.15824
36540,"City","Black","0509to1014",0,0.04144,0,-0.02431
36540,"City","Hispanic","00to0509",1,0.28135,1,0.0331
36540,"City","Hispanic","0509to1014",0,0.11528,1,0.15226
36540,"City","White","00to0509",1,0.18444,1,0.02792
36540,"City","White","0509to1014",0,0.01394,1,0.03673
36540,"Metro","All","00to0509",1,0.11653,1,0.05694
36540,"Metro","All","0509to1014",0,0.03711,0,0.01546
36540,"Metro","Black","00to0509",0,-0.00234,1,0.14626
36540,"Metro","Black","0509to1014",0,-0.01677,0,-0.03568
36540,"Metro","Hispanic","00to0509",1,0.21396,1,0.02586
36540,"Metro","Hispanic","0509to1014",0,0.13848,1,0.13443
36540,"Metro","White","00to0509",1,0.16015,1,0.02795
36540,"Metro","White","0509to1014",0,-0.01024,0,0.00666
36540,"Suburb","All","00to0509",1,0.1062,1,0.02355
36540,"Suburb","All","0509to1014",0,0.02127,0,-0.00987
36540,"Suburb","Black","00to0509",0,-0.00128,0,0
36540,"Suburb","Black","0509to1014",0,-0.08809,0,0.03441
36540,"Suburb","Hispanic","00to0509",0,0.07551,0,0.00153
36540,"Suburb","Hispanic","0509to1014",0,0.10569,1,0.04035
36540,"Suburb","White","00to0509",1,0.12158,1,0.02751
36540,"Suburb","White","0509to1014",0,0.00123,-1,-0.01947
36740,"City","All","00to0509",1,0.1378,0,0.02908
36740,"City","All","0509to1014",0,-0.00809,-1,-0.09077
36740,"City","Black","00to0509",0,0.10411,0,-0.04198
36740,"City","Black","0509to1014",0,-0.00547,-1,-0.10704
36740,"City","Hispanic","00to0509",0,0.13296,0,0.02671
36740,"City","Hispanic","0509to1014",0,0.13578,0,0.02027
36740,"City","White","00to0509",0,0.17981,0,0.14366
36740,"City","White","0509to1014",0,-0.04224,0,-0.12506
36740,"Metro","All","00to0509",1,0.04565,0,0.00601
36740,"Metro","All","0509to1014",1,0.19232,0,-0.005
36740,"Metro","Black","00to0509",0,-0.0109,0,0.00922
36740,"Metro","Black","0509to1014",1,0.17438,-1,-0.03412
36740,"Metro","Hispanic","00to0509",1,0.05671,0,0.00242
36740,"Metro","Hispanic","0509to1014",1,0.29857,1,0.01487
36740,"Metro","White","00to0509",1,0.10494,1,0.01566
36740,"Metro","White","0509to1014",1,0.0921,0,-0.00361
36740,"Suburb","All","00to0509",1,0.04307,1,0.01022
36740,"Suburb","All","0509to1014",1,0.22459,1,0.0089
36740,"Suburb","Black","00to0509",0,-0.04648,1,0.03794
36740,"Suburb","Black","0509to1014",1,0.25408,0,0.00287
36740,"Suburb","Hispanic","00to0509",1,0.05838,0,0.00156
36740,"Suburb","Hispanic","0509to1014",1,0.31625,1,0.01288
36740,"Suburb","White","00to0509",1,0.09952,1,0.00409
36740,"Suburb","White","0509to1014",1,0.10469,1,0.00739
37100,"City","All","00to0509",0,-0.01695,1,0.03257
37100,"City","All","0509to1014",0,0.015,-1,-0.03257
37100,"City","Black","00to0509",-1,-0.30127,0,0.04766
37100,"City","Black","0509to1014",0,0.1651,0,-0.04766
37100,"City","Hispanic","00to0509",0,-0.0238,1,0.04377
37100,"City","Hispanic","0509to1014",0,0.02457,-1,-0.04377
37100,"City","White","00to0509",0,0.02817,0,0
37100,"City","White","0509to1014",0,-0.05568,0,0
37100,"Metro","All","00to0509",0,0.03093,1,0.02001
37100,"Metro","All","0509to1014",1,0.07369,-1,-0.02001
37100,"Metro","Black","00to0509",0,-0.11928,0,0.04472
37100,"Metro","Black","0509to1014",0,0.12287,0,-0.04472
37100,"Metro","Hispanic","00to0509",0,0.02514,1,0.02906
37100,"Metro","Hispanic","0509to1014",1,0.10495,-1,-0.02906
37100,"Metro","White","00to0509",1,0.03581,0,0
37100,"Metro","White","0509to1014",0,-0.01373,0,0
37100,"Suburb","All","00to0509",1,0.05175,NA,0
37100,"Suburb","All","0509to1014",1,0.17611,NA,0
37100,"Suburb","Black","00to0509",0,0,NA,0
37100,"Suburb","Black","0509to1014",0,0.14777,NA,0
37100,"Suburb","Hispanic","00to0509",1,0.07019,NA,0
37100,"Suburb","Hispanic","0509to1014",1,0.24803,NA,0
37100,"Suburb","White","00to0509",0,0.01266,NA,0
37100,"Suburb","White","0509to1014",1,0.04012,NA,0
37340,"City","All","00to0509",NA,-0.27615,NA,0
37340,"City","All","0509to1014",1,0.34819,NA,0
37340,"City","Black","00to0509",NA,-0.23489,NA,0
37340,"City","Black","0509to1014",1,0.22917,NA,0
37340,"City","Hispanic","00to0509",NA,-0.25567,NA,0
37340,"City","Hispanic","0509to1014",1,0.40075,NA,0
37340,"City","White","00to0509",NA,-0.27463,NA,0
37340,"City","White","0509to1014",1,0.38365,NA,0
37340,"Metro","All","00to0509",-1,-0.07957,1,0.07708
37340,"Metro","All","0509to1014",1,0.22848,-1,-0.04119
37340,"Metro","Black","00to0509",0,-0.10985,1,0.19813
37340,"Metro","Black","0509to1014",0,0.15153,-1,-0.11992
37340,"Metro","Hispanic","00to0509",0,-0.04859,1,0.10693
37340,"Metro","Hispanic","0509to1014",1,0.26375,0,-0.04681
37340,"Metro","White","00to0509",-1,-0.05551,1,0.04125
37340,"Metro","White","0509to1014",1,0.24888,0,-0.01982
37340,"Suburb","All","00to0509",0,-0.02754,1,0.09944
37340,"Suburb","All","0509to1014",1,0.19931,-1,-0.0491
37340,"Suburb","Black","00to0509",0,-0.0108,1,0.2897
37340,"Suburb","Black","0509to1014",0,0.15009,0,-0.1476
37340,"Suburb","Hispanic","00to0509",0,0.02692,1,0.14324
37340,"Suburb","Hispanic","0509to1014",1,0.22683,0,-0.04869
37340,"Suburb","White","00to0509",0,-0.00761,1,0.05094
37340,"Suburb","White","0509to1014",1,0.2173,0,-0.02394
37980,"City","All","00to0509",0,0.01727,1,0.04338
37980,"City","All","0509to1014",1,0.04695,1,0.02233
37980,"City","Black","00to0509",0,0.001,1,0.06684
37980,"City","Black","0509to1014",0,0.01689,0,0.02243
37980,"City","Hispanic","00to0509",0,0.01026,-1,-0.07574
37980,"City","Hispanic","0509to1014",0,0.02781,0,0.01522
37980,"City","White","00to0509",0,0.00328,1,0.04282
37980,"City","White","0509to1014",1,0.13558,0,0.0102
37980,"Metro","All","00to0509",1,0.01636,1,0.03748
37980,"Metro","All","0509to1014",1,0.02715,0,-0.00535
37980,"Metro","Black","00to0509",0,-0.00739,1,0.06937
37980,"Metro","Black","0509to1014",0,0.02763,0,-0.0073
37980,"Metro","Hispanic","00to0509",0,-0.01826,-1,-0.05078
37980,"Metro","Hispanic","0509to1014",0,0.01688,0,-0.01917
37980,"Metro","White","00to0509",1,0.02161,1,0.01852
37980,"Metro","White","0509to1014",1,0.0314,0,-0.00354
37980,"Suburb","All","00to0509",1,0.04018,1,0.04046
37980,"Suburb","All","0509to1014",1,0.02664,-1,-0.02599
37980,"Suburb","Black","00to0509",0,0.00619,1,0.08649
37980,"Suburb","Black","0509to1014",1,0.06623,-1,-0.05962
37980,"Suburb","Hispanic","00to0509",0,-0.03439,0,0.01318
37980,"Suburb","Hispanic","0509to1014",0,0.03373,0,-0.04023
37980,"Suburb","White","00to0509",1,0.04302,1,0.0091
37980,"Suburb","White","0509to1014",0,0.00039,-1,-0.00545
38060,"City","All","00to0509",1,0.04073,1,0.03051
38060,"City","All","0509to1014",1,0.14664,1,0.20294
38060,"City","Black","00to0509",0,-0.03823,0,-0.03142
38060,"City","Black","0509to1014",1,0.16152,1,0.20086
38060,"City","Hispanic","00to0509",0,0.01661,1,0.03573
38060,"City","Hispanic","0509to1014",1,0.14272,1,0.26401
38060,"City","White","00to0509",1,0.05807,1,0.01969
38060,"City","White","0509to1014",1,0.15532,1,0.08802
38060,"Metro","All","00to0509",1,0.02651,1,0.01439
38060,"Metro","All","0509to1014",1,0.11611,1,0.15587
38060,"Metro","Black","00to0509",0,-0.0815,-1,-0.0386
38060,"Metro","Black","0509to1014",1,0.13078,1,0.18287
38060,"Metro","Hispanic","00to0509",0,0.0169,1,0.03299
38060,"Metro","Hispanic","0509to1014",1,0.12042,1,0.21991
38060,"Metro","White","00to0509",1,0.05529,1,0.01234
38060,"Metro","White","0509to1014",1,0.12027,1,0.05823
38060,"Suburb","All","00to0509",0,0.01751,-1,-0.00937
38060,"Suburb","All","0509to1014",1,0.09144,1,0.09573
38060,"Suburb","Black","00to0509",0,-0.08871,0,0.00363
38060,"Suburb","Black","0509to1014",0,0.05708,1,0.14078
38060,"Suburb","Hispanic","00to0509",0,0.02976,1,0.03324
38060,"Suburb","Hispanic","0509to1014",1,0.1018,1,0.1469
38060,"Suburb","White","00to0509",1,0.06121,0,0.0035
38060,"Suburb","White","0509to1014",1,0.09041,1,0.02945
38300,"City","All","00to0509",0,0.04644,1,0.03919
38300,"City","All","0509to1014",0,-0.00874,0,0.0123
38300,"City","Black","00to0509",0,-0.00326,1,0.09803
38300,"City","Black","0509to1014",0,-0.00687,0,-0.0305
38300,"City","Hispanic","00to0509",0,0.1492,0,0.01582
38300,"City","Hispanic","0509to1014",0,-0.21747,0,0.03282
38300,"City","White","00to0509",1,0.12348,0,-0.00433
38300,"City","White","0509to1014",0,0.00717,1,0.06485
38300,"Metro","All","00to0509",1,0.10008,0,0.00579
38300,"Metro","All","0509to1014",0,0.00473,1,0.01796
38300,"Metro","Black","00to0509",0,-0.0017,0,0.00631
38300,"Metro","Black","0509to1014",0,0.01808,0,0.01124
38300,"Metro","Hispanic","00to0509",0,0.17853,0,0.00913
38300,"Metro","Hispanic","0509to1014",0,-0.08986,0,0.03655
38300,"Metro","White","00to0509",1,0.12406,1,0.00515
38300,"Metro","White","0509to1014",0,-0.00309,1,0.01637
38300,"Suburb","All","00to0509",1,0.1221,0,-0.00137
38300,"Suburb","All","0509to1014",0,0.00865,1,0.01961
38300,"Suburb","Black","00to0509",0,0.02527,-1,-0.06189
38300,"Suburb","Black","0509to1014",0,0.04838,1,0.05483
38300,"Suburb","Hispanic","00to0509",0,0.2018,0,0.00896
38300,"Suburb","Hispanic","0509to1014",0,-0.02898,0,0.04097
38300,"Suburb","White","00to0509",1,0.1242,1,0.00668
38300,"Suburb","White","0509to1014",0,-0.00285,1,0.00903
38900,"City","All","00to0509",1,0.22554,-1,-0.02288
38900,"City","All","0509to1014",1,0.09547,1,0.05041
38900,"City","Black","00to0509",1,0.19215,-1,-0.0145
38900,"City","Black","0509to1014",0,0.05524,1,0.08251
38900,"City","Hispanic","00to0509",1,0.33676,-1,-0.01356
38900,"City","Hispanic","0509to1014",0,0.09171,1,0.1066
38900,"City","White","00to0509",1,0.1983,-1,-0.02552
38900,"City","White","0509to1014",1,0.07537,1,0.02013
38900,"Metro","All","00to0509",1,0.14778,-1,-0.0063
38900,"Metro","All","0509to1014",1,0.12067,1,0.0359
38900,"Metro","Black","00to0509",1,0.12514,-1,-0.01297
38900,"Metro","Black","0509to1014",0,0.12296,1,0.08121
38900,"Metro","Hispanic","00to0509",1,0.21123,0,0.00506
38900,"Metro","Hispanic","0509to1014",1,0.15031,1,0.07215
38900,"Metro","White","00to0509",1,0.12276,-1,-0.00756
38900,"Metro","White","0509to1014",1,0.09417,1,0.01471
38900,"Suburb","All","00to0509",1,0.09998,1,0.00885
38900,"Suburb","All","0509to1014",1,0.14485,1,0.02529
38900,"Suburb","Black","00to0509",0,0.04068,0,0
38900,"Suburb","Black","0509to1014",1,0.31925,1,0.07705
38900,"Suburb","Hispanic","00to0509",1,0.15549,0,0.01435
38900,"Suburb","Hispanic","0509to1014",1,0.1778,1,0.05575
38900,"Suburb","White","00to0509",1,0.07747,1,0.00827
38900,"Suburb","White","0509to1014",1,0.11562,1,0.01124
39300,"City","All","00to0509",0,-0.02726,-1,-0.09868
39300,"City","All","0509to1014",0,0.06612,1,0.1261
39300,"City","Black","00to0509",0,-0.0308,0,-0.08456
39300,"City","Black","0509to1014",0,0.06619,0,0.11334
39300,"City","Hispanic","00to0509",0,0.00301,-1,-0.13361
39300,"City","Hispanic","0509to1014",0,0.03656,1,0.13199
39300,"City","White","00to0509",-1,-0.1521,-1,-0.05256
39300,"City","White","0509to1014",0,0.14313,1,0.09473
39300,"Metro","All","00to0509",0,-0.001,0,-0.00248
39300,"Metro","All","0509to1014",1,0.04626,1,0.04616
39300,"Metro","Black","00to0509",0,-0.09367,-1,-0.05723
39300,"Metro","Black","0509to1014",0,0.09015,1,0.08153
39300,"Metro","Hispanic","00to0509",0,-0.05203,-1,-0.02686
39300,"Metro","Hispanic","0509to1014",0,0.05527,1,0.05832
39300,"Metro","White","00to0509",0,0.02069,1,0.00967
39300,"Metro","White","0509to1014",0,0.02541,1,0.02788
39300,"Suburb","All","00to0509",1,0.0351,1,0.0401
39300,"Suburb","All","0509to1014",1,0.0436,1,0.02401
39300,"Suburb","Black","00to0509",0,-0.05367,1,0.03514
39300,"Suburb","Black","0509to1014",0,0.07637,1,0.041
39300,"Suburb","Hispanic","00to0509",0,-0.07843,1,0.10681
39300,"Suburb","Hispanic","0509to1014",0,0.09062,0,0.00197
39300,"Suburb","White","00to0509",1,0.05598,1,0.0205
39300,"Suburb","White","0509to1014",0,0.01976,1,0.02294
39340,"City","All","00to0509",0,-0.09254,1,0.09728
39340,"City","All","0509to1014",0,0.00238,0,0.07466
39340,"City","Black","00to0509",0,-0.21824,0,-0.18841
39340,"City","Black","0509to1014",0,-0.12621,0,0
39340,"City","Hispanic","00to0509",0,-0.04493,0,0.08618
39340,"City","Hispanic","0509to1014",0,-0.01384,1,0.18363
39340,"City","White","00to0509",0,-0.09475,1,0.10281
39340,"City","White","0509to1014",0,0.0075,0,0.05976
39340,"Metro","All","00to0509",0,-0.00532,1,0.02553
39340,"Metro","All","0509to1014",1,0.0832,0,0.01252
39340,"Metro","Black","00to0509",0,-0.21447,0,-0.104
39340,"Metro","Black","0509to1014",0,0.18402,0,0
39340,"Metro","Hispanic","00to0509",0,0.03297,0,0.02854
39340,"Metro","Hispanic","0509to1014",0,0.11203,1,0.06156
39340,"Metro","White","00to0509",0,-0.01496,1,0.02343
39340,"Metro","White","0509to1014",1,0.06428,0,0.00523
39340,"Suburb","All","00to0509",1,0.10675,1,0.007
39340,"Suburb","All","0509to1014",1,0.13429,-1,-0.007
39340,"Suburb","Black","00to0509",0,0.19388,0,0
39340,"Suburb","Black","0509to1014",0,0.20496,0,0
39340,"Suburb","Hispanic","00to0509",0,0.12751,0,0
39340,"Suburb","Hispanic","0509to1014",1,0.19086,0,0
39340,"Suburb","White","00to0509",1,0.1044,0,0.00891
39340,"Suburb","White","0509to1014",1,0.1022,0,-0.00891
39580,"City","All","00to0509",1,0.11036,1,0.08766
39580,"City","All","0509to1014",1,0.09685,0,-0.02939
39580,"City","Black","00to0509",0,0.0475,1,0.07037
39580,"City","Black","0509to1014",0,0.09502,-1,-0.07228
39580,"City","Hispanic","00to0509",1,0.25418,0,0.03109
39580,"City","Hispanic","0509to1014",0,0.06027,0,0.00871
39580,"City","White","00to0509",0,0.08238,1,0.11347
39580,"City","White","0509to1014",1,0.13403,0,0.03093
39580,"Metro","All","00to0509",1,0.14042,1,0.0403
39580,"Metro","All","0509to1014",1,0.12335,0,-0.007
39580,"Metro","Black","00to0509",1,0.09762,1,0.04185
39580,"Metro","Black","0509to1014",1,0.1387,-1,-0.03317
39580,"Metro","Hispanic","00to0509",1,0.17212,0,0.01295
39580,"Metro","Hispanic","0509to1014",1,0.19334,1,0.02429
39580,"Metro","White","00to0509",1,0.14924,1,0.04359
39580,"Metro","White","0509to1014",1,0.08121,0,0.01392
39580,"Suburb","All","00to0509",1,0.14383,NA,0
39580,"Suburb","All","0509to1014",1,0.15847,1,0.01715
39580,"Suburb","Black","00to0509",1,0.11104,NA,0
39580,"Suburb","Black","0509to1014",1,0.19996,1,0.0156
39580,"Suburb","Hispanic","00to0509",1,0.11295,NA,0
39580,"Suburb","Hispanic","0509to1014",1,0.28146,1,0.03532
39580,"Suburb","White","00to0509",1,0.17413,NA,0
39580,"Suburb","White","0509to1014",1,0.06413,1,0.01048
40060,"City","All","00to0509",0,-0.04162,0,0.01964
40060,"City","All","0509to1014",0,0.08185,1,0.09925
40060,"City","Black","00to0509",0,-0.0798,1,0.08436
40060,"City","Black","0509to1014",0,0.09696,0,0.04026
40060,"City","Hispanic","00to0509",0,0.09901,0,0.01687
40060,"City","Hispanic","0509to1014",0,-0.04078,1,0.41799
40060,"City","White","00to0509",1,0.09809,-1,-0.11419
40060,"City","White","0509to1014",0,0.08304,1,0.15065
40060,"Metro","All","00to0509",0,-0.02381,1,0.01817
40060,"Metro","All","0509to1014",1,0.05774,1,0.02648
40060,"Metro","Black","00to0509",-1,-0.04719,1,0.05941
40060,"Metro","Black","0509to1014",0,0.04419,0,0.01348
40060,"Metro","Hispanic","00to0509",0,0.01429,0,-0.00272
40060,"Metro","Hispanic","0509to1014",0,0.08465,1,0.12362
40060,"Metro","White","00to0509",1,0.05852,0,-0.01332
40060,"Metro","White","0509to1014",1,0.06321,1,0.02015
40060,"Suburb","All","00to0509",1,0.03731,1,0.03794
40060,"Suburb","All","0509to1014",1,0.06438,0,-0.00247
40060,"Suburb","Black","00to0509",0,0.04539,1,0.06858
40060,"Suburb","Black","0509to1014",0,0.0286,0,0.00981
40060,"Suburb","Hispanic","00to0509",0,0.06365,0,0.00061
40060,"Suburb","Hispanic","0509to1014",1,0.17258,0,0.0011
40060,"Suburb","White","00to0509",1,0.05478,1,0.01651
40060,"Suburb","White","0509to1014",1,0.05846,0,-0.01415
40140,"City","All","00to0509",-1,-0.0529,-1,-0.05696
40140,"City","All","0509to1014",1,0.24147,1,0.13845
40140,"City","Black","00to0509",0,-0.05845,-1,-0.08085
40140,"City","Black","0509to1014",0,0.12608,1,0.16213
40140,"City","Hispanic","00to0509",0,-0.05516,-1,-0.05964
40140,"City","Hispanic","0509to1014",1,0.22795,1,0.14627
40140,"City","White","00to0509",0,-0.0496,0,-0.02045
40140,"City","White","0509to1014",1,0.28991,1,0.06482
40140,"Metro","All","00to0509",-1,-0.04872,-1,-0.03185
40140,"Metro","All","0509to1014",1,0.21537,1,0.08886
40140,"Metro","Black","00to0509",0,-0.02988,-1,-0.04385
40140,"Metro","Black","0509to1014",1,0.19461,1,0.08709
40140,"Metro","Hispanic","00to0509",-1,-0.06603,-1,-0.04393
40140,"Metro","Hispanic","0509to1014",1,0.22871,1,0.11242
40140,"Metro","White","00to0509",-1,-0.03609,-1,-0.00777
40140,"Metro","White","0509to1014",1,0.15783,1,0.02943
40140,"Suburb","All","00to0509",-1,-0.03931,-1,-0.01798
40140,"Suburb","All","0509to1014",1,0.20721,1,0.07509
40140,"Suburb","Black","00to0509",0,0.00321,0,-0.01021
40140,"Suburb","Black","0509to1014",1,0.22269,1,0.07726
40140,"Suburb","Hispanic","00to0509",-1,-0.06325,-1,-0.03282
40140,"Suburb","Hispanic","0509to1014",1,0.22783,1,0.10147
40140,"Suburb","White","00to0509",-1,-0.02874,0,-0.00059
40140,"Suburb","White","0509to1014",1,0.13766,1,0.02331
40380,"City","All","00to0509",1,0.07272,1,0.1254
40380,"City","All","0509to1014",0,0.08604,1,0.12686
40380,"City","Black","00to0509",0,0.02917,1,0.13039
40380,"City","Black","0509to1014",0,0.07384,1,0.13184
40380,"City","Hispanic","00to0509",0,0.03974,0,0.0566
