"cbsa","geotype","groups","sh20_00to0509","sh20_00to0509s","sh20_0509to1014","sh20_0509to1014s","sh20_00to1014","sh20_00to1014s","sh40_00to0509","sh40_00to0509s","sh40_0509to1014","sh40_0509to1014s","sh40_00to1014","sh40_00to1014s"
34980,"City","Hispanic",0.53276,"1",0.04667,"0",0.57944,"1",0.0117,"0",0.08247,"1",0.09417,"1"
34980,"City","White",0.14084,"1",0.06664,"0",0.20748,"1",0.02337,"1",0.03676,"1",0.06014,"1"
34980,"Metro","All",0.14088,"1",0.08697,"1",0.22785,"1",0.00912,"1",0.02877,"1",0.03788,"1"
34980,"Metro","Black",0.05434,"0",0.09364,"1",0.14798,"1",0.02024,"0",0.06202,"1",0.08226,"1"
34980,"Metro","Hispanic",0.40004,"1",0.09269,"0",0.49273,"1",0.00533,"0",0.05333,"1",0.05865,"1"
34980,"Metro","White",0.13825,"1",0.07666,"1",0.21491,"1",0.00988,"1",0.01321,"1",0.02309,"1"
34980,"Suburb","All",0.12934,"1",0.11197,"1",0.24131,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
34980,"Suburb","Black",0.04216,"0",0.1851,"1",0.22726,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
34980,"Suburb","Hispanic",0.19474,"1",0.14709,"0",0.34183,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
34980,"Suburb","White",0.1323,"1",0.09424,"1",0.22654,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
35300,"City","All",-0.00455,"0",0.0785,"0",0.07394,"0",0.07629,"1",0.03401,"0",0.1103,"1"
35300,"City","Black",-0.01063,"0",0.16097,"0",0.15033,"0",0.03714,"0",0.09435,"0",0.13149,"1"
35300,"City","Hispanic",0.02073,"0",-0.01526,"0",0.00548,"0",0.17704,"1",-0.09226,"0",0.08478,"1"
35300,"City","White",-0.01156,"0",-8e-04,"0",-0.01237,"0",-0.00327,"0",0.04331,"0",0.04005,"0"
35300,"Metro","All",0.02798,"0",0.03328,"0",0.06126,"1",0.11358,"1",-0.0045,"0",0.10908,"1"
35300,"Metro","Black",0.00047,"0",0.07224,"0",0.07272,"0",0.10821,"1",0.03722,"0",0.14542,"1"
35300,"Metro","Hispanic",-0.01334,"0",0.00616,"0",-0.00718,"0",0.20596,"1",-0.04718,"0",0.15878,"1"
35300,"Metro","White",0.02903,"0",0.03112,"0",0.06014,"1",0.02359,"1",-0.00189,"0",0.0217,"1"
35300,"Suburb","All",0.07329,"1",0.02618,"0",0.09947,"1",0.13801,"1",-0.0191,"0",0.11891,"1"
35300,"Suburb","Black",0.08388,"0",0.00066,"0",0.08454,"0",0.20379,"1",-0.02246,"0",0.18132,"1"
35300,"Suburb","Hispanic",0.01035,"0",0.01528,"0",0.02563,"0",0.23783,"1",-0.02574,"0",0.2121,"1"
35300,"Suburb","White",0.0298,"1",0.05827,"1",0.08807,"1",0.02815,"1",-0.00667,"0",0.02148,"1"
35380,"City","All",-0.10786,"-1",0.10109,"1",-0.00678,"0",-0.12323,"-1",0.06339,"1",-0.05984,"-1"
35380,"City","Black",-0.10828,"-1",0.13455,"1",0.02626,"0",-0.13289,"-1",0.07649,"1",-0.0564,"-1"
35380,"City","Hispanic",0.02964,"0",-0.06822,"0",-0.03858,"0",-0.05755,"0",0.15031,"0",0.09276,"1"
35380,"City","White",-0.11179,"0",0.0423,"0",-0.06949,"-1",-0.00898,"0",0.01871,"0",0.00974,"0"
35380,"Metro","All",-0.13194,"-1",0.12902,"1",-0.00291,"0",-0.0957,"-1",0.04486,"1",-0.05084,"-1"
35380,"Metro","Black",-0.15023,"-1",0.15235,"1",0.00212,"0",-0.11783,"-1",0.05749,"1",-0.06035,"-1"
35380,"Metro","Hispanic",0.08234,"0",0.09929,"0",0.18164,"1",-0.01038,"0",0.05077,"0",0.04039,"1"
35380,"Metro","White",-0.02686,"0",0.09133,"1",0.06447,"1",-0.00878,"0",0.0205,"1",0.01172,"1"
35380,"Suburb","All",-0.04731,"-1",0.12666,"1",0.07935,"1",0.00343,"0",0.01627,"1",0.0197,"1"
35380,"Suburb","Black",-0.12723,"-1",0.15163,"1",0.0244,"0",0.01252,"0",0.00881,"0",0.02133,"1"
35380,"Suburb","Hispanic",0.1471,"1",0.19167,"1",0.33878,"1",0.02189,"0",0.02786,"0",0.04975,"1"
35380,"Suburb","White",0.01192,"0",0.08784,"1",0.09976,"1",-0.00401,"-1",0.01598,"1",0.01197,"1"
35620,"City","All",-0.05266,"-1",0.04007,"1",-0.01259,"-1",-0.05167,"-1",0.02819,"1",-0.02348,"-1"
35620,"City","Black",-0.07578,"-1",0.04474,"1",-0.03105,"-1",-0.0639,"-1",0.02766,"1",-0.03625,"-1"
35620,"City","Hispanic",-0.04152,"-1",0.03698,"1",-0.00454,"0",-0.09003,"-1",0.03497,"1",-0.05506,"-1"
35620,"City","White",-0.00605,"0",0.04185,"1",0.03581,"1",0.02516,"1",0.0503,"1",0.07546,"1"
35620,"Metro","All",-0.04037,"-1",0.04121,"1",0.00084,"0",-0.0306,"-1",0.01652,"1",-0.01407,"-1"
35620,"Metro","Black",-0.06931,"-1",0.04579,"1",-0.02352,"-1",-0.0499,"-1",0.01925,"1",-0.03065,"-1"
35620,"Metro","Hispanic",-0.05339,"-1",0.04059,"1",-0.0128,"0",-0.06716,"-1",0.01839,"1",-0.04877,"-1"
35620,"Metro","White",0.02651,"1",0.03221,"1",0.05871,"1",0.028,"1",0.02604,"1",0.05404,"1"
35620,"Suburb","All",0.03409,"1",0.07146,"1",0.10556,"1",0.0356,"1",0.00315,"0",0.03874,"1"
35620,"Suburb","Black",0.02028,"0",0.05869,"1",0.07897,"1",0.04354,"1",-0.00173,"0",0.04181,"1"
35620,"Suburb","Hispanic",-0.01218,"0",0.12306,"1",0.11088,"1",0.04489,"1",0.01177,"1",0.05666,"1"
35620,"Suburb","White",0.05923,"1",0.03349,"1",0.09273,"1",0.0309,"1",0.00566,"0",0.03656,"1"
35840,"City","All",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
35840,"City","Black",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
35840,"City","Hispanic",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
35840,"City","White",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
35840,"Metro","All",-0.08498,"-1",0.16681,"1",0.08183,"1",0.02732,"1",0.09219,"1",0.11951,"1"
35840,"Metro","Black",-0.15895,"-1",0.11718,"0",-0.04178,"0",0.08149,"1",0.11491,"1",0.1964,"1"
35840,"Metro","Hispanic",-0.18758,"-1",0.25121,"1",0.06363,"0",0.03947,"1",0.22466,"1",0.26414,"1"
35840,"Metro","White",-0.03596,"-1",0.1213,"1",0.08534,"1",0.01106,"1",0.0216,"1",0.03266,"1"
35840,"Suburb","All",-0.08236,"-1",0.18337,"1",0.10102,"1",0.02911,"1",0.09993,"1",0.12904,"1"
35840,"Suburb","Black",-0.13247,"0",0.17174,"0",0.03927,"0",0.08634,"1",0.13568,"1",0.22202,"1"
35840,"Suburb","Hispanic",-0.17238,"-1",0.2477,"1",0.07532,"0",0.04125,"1",0.22894,"1",0.27018,"1"
35840,"Suburb","White",-0.0365,"-1",0.13352,"1",0.09702,"1",0.01196,"1",0.02374,"1",0.0357,"1"
36260,"City","All",0.04046,"0",0.22802,"1",0.26848,"1",0.12927,"1",-0.11182,"-1",0.01746,"0"
36260,"City","Black",0.23917,"0",-0.17221,"0",0.06696,"0",-0.16635,"0",0.15104,"0",-0.01531,"0"
36260,"City","Hispanic",0.00249,"0",0.19057,"0",0.19306,"0",0.12842,"1",-0.14464,"-1",-0.01622,"0"
36260,"City","White",0.00619,"0",0.30704,"1",0.31323,"1",0.12023,"1",-0.08826,"-1",0.03196,"0"
36260,"Metro","All",0.00531,"0",0.10919,"1",0.1145,"1",0.04933,"1",-0.04093,"-1",0.0084,"0"
36260,"Metro","Black",0.22657,"0",-0.23884,"0",-0.01227,"0",-0.07772,"0",0.04629,"0",-0.03144,"0"
36260,"Metro","Hispanic",-0.06169,"0",0.13109,"0",0.0694,"0",0.06336,"1",-0.0689,"-1",-0.00553,"0"
36260,"Metro","White",-0.00233,"0",0.11221,"1",0.10988,"1",0.03474,"1",-0.02707,"-1",0.00767,"0"
36260,"Suburb","All",-0.02198,"#DIV/0!",0.10424,"1",0.08226,"1",0,"#DIV/0!",0.01434,"1",0.01434,"1"
36260,"Suburb","Black",-0.05645,"#DIV/0!",0.12461,"0",0.06816,"0",0,"#DIV/0!",0.03583,"0",0.03583,"0"
36260,"Suburb","Hispanic",-0.09304,"#DIV/0!",0.16913,"1",0.07609,"1",0,"#DIV/0!",0.03917,"1",0.03917,"1"
36260,"Suburb","White",-0.00662,"#DIV/0!",0.0775,"1",0.07088,"1",0,"#DIV/0!",0.00601,"1",0.00601,"1"
36420,"City","All",0.08986,"1",-0.02837,"0",0.0615,"1",0.00939,"0",0.10262,"1",0.11201,"1"
36420,"City","Black",0.07562,"0",-0.07158,"0",0.00404,"0",0.14842,"1",0.00857,"0",0.15699,"1"
36420,"City","Hispanic",0.03532,"0",-0.00389,"0",0.03143,"0",-0.10414,"-1",0.16811,"1",0.06397,"1"
36420,"City","White",0.09083,"1",-0.05863,"0",0.0322,"0",-0.02331,"-1",0.09535,"1",0.07203,"1"
36420,"Metro","All",0.0671,"1",0.03188,"0",0.09897,"1",-0.01141,"-1",0.05766,"1",0.04625,"1"
36420,"Metro","Black",0.08602,"1",-0.02154,"0",0.06448,"0",0.09012,"1",0.00406,"0",0.09418,"1"
36420,"Metro","Hispanic",0.04554,"0",-0.01111,"0",0.03443,"0",-0.09205,"-1",0.12997,"1",0.03792,"1"
36420,"Metro","White",0.05608,"1",0.03638,"0",0.09247,"1",-0.02905,"-1",0.04109,"1",0.01204,"1"
36420,"Suburb","All",0.04371,"1",0.11547,"1",0.15918,"1",-0.03597,"#DIV/0!",0.00979,"1",-0.02618,"-1"
36420,"Suburb","Black",0.13849,"1",0.09262,"0",0.23111,"1",-0.03134,"#DIV/0!",0.0035,"0",-0.02784,"-1"
36420,"Suburb","Hispanic",0.07572,"0",0.04925,"0",0.12498,"1",-0.04519,"#DIV/0!",0.01615,"1",-0.02905,"-1"
36420,"Suburb","White",0.04356,"1",0.11135,"1",0.15491,"1",-0.03072,"#DIV/0!",0.01077,"1",-0.01996,"-1"
36540,"City","All",0.1219,"1",0.06841,"1",0.19031,"1",0.07317,"1",0.03464,"1",0.10782,"1"
36540,"City","Black",0.00399,"0",0.04144,"0",0.04542,"0",0.15824,"1",-0.02431,"0",0.13393,"1"
36540,"City","Hispanic",0.28135,"1",0.11528,"0",0.39663,"1",0.0331,"1",0.15226,"1",0.18536,"1"
36540,"City","White",0.18444,"1",0.01394,"0",0.19838,"1",0.02792,"1",0.03673,"1",0.06465,"1"
36540,"Metro","All",0.11653,"1",0.03711,"0",0.15364,"1",0.05694,"1",0.01546,"0",0.0724,"1"
36540,"Metro","Black",-0.00234,"0",-0.01677,"0",-0.01911,"0",0.14626,"1",-0.03568,"0",0.11058,"1"
36540,"Metro","Hispanic",0.21396,"1",0.13848,"0",0.35244,"1",0.02586,"1",0.13443,"1",0.16028,"1"
36540,"Metro","White",0.16015,"1",-0.01024,"0",0.1499,"1",0.02795,"1",0.00666,"0",0.03461,"1"
36540,"Suburb","All",0.1062,"1",0.02127,"0",0.12747,"1",0.02355,"1",-0.00987,"0",0.01368,"1"
36540,"Suburb","Black",-0.00128,"0",-0.08809,"0",-0.08937,"-1",0,"0",0.03441,"0",0.03441,"0"
36540,"Suburb","Hispanic",0.07551,"0",0.10569,"0",0.18121,"1",0.00153,"0",0.04035,"1",0.04187,"1"
36540,"Suburb","White",0.12158,"1",0.00123,"0",0.12281,"1",0.02751,"1",-0.01947,"-1",0.00803,"1"
36740,"City","All",0.1378,"1",-0.00809,"0",0.12971,"1",0.02908,"0",-0.09077,"-1",-0.06169,"-1"
36740,"City","Black",0.10411,"0",-0.00547,"0",0.09864,"0",-0.04198,"0",-0.10704,"-1",-0.14902,"-1"
36740,"City","Hispanic",0.13296,"0",0.13578,"0",0.26874,"1",0.02671,"0",0.02027,"0",0.04698,"1"
36740,"City","White",0.17981,"0",-0.04224,"0",0.13757,"1",0.14366,"0",-0.12506,"0",0.0186,"1"
36740,"Metro","All",0.04565,"1",0.19232,"1",0.23797,"1",0.00601,"0",-0.005,"0",0.001,"0"
36740,"Metro","Black",-0.0109,"0",0.17438,"1",0.16348,"1",0.00922,"0",-0.03412,"-1",-0.0249,"-1"
36740,"Metro","Hispanic",0.05671,"1",0.29857,"1",0.35528,"1",0.00242,"0",0.01487,"1",0.01729,"1"
36740,"Metro","White",0.10494,"1",0.0921,"1",0.19704,"1",0.01566,"1",-0.00361,"0",0.01205,"1"
36740,"Suburb","All",0.04307,"1",0.22459,"1",0.26766,"1",0.01022,"1",0.0089,"1",0.01912,"1"
36740,"Suburb","Black",-0.04648,"0",0.25408,"1",0.2076,"1",0.03794,"1",0.00287,"0",0.04082,"1"
36740,"Suburb","Hispanic",0.05838,"1",0.31625,"1",0.37463,"1",0.00156,"0",0.01288,"1",0.01444,"1"
36740,"Suburb","White",0.09952,"1",0.10469,"1",0.2042,"1",0.00409,"1",0.00739,"1",0.01148,"1"
37100,"City","All",-0.01695,"0",0.015,"0",-0.00196,"0",0.03257,"1",-0.03257,"-1",0,"#DIV/0!"
37100,"City","Black",-0.30127,"-1",0.1651,"0",-0.13617,"0",0.04766,"0",-0.04766,"0",0,"#DIV/0!"
37100,"City","Hispanic",-0.0238,"0",0.02457,"0",0.00077,"0",0.04377,"1",-0.04377,"-1",0,"#DIV/0!"
37100,"City","White",0.02817,"0",-0.05568,"0",-0.02751,"0",0,"0",0,"0",0,"#DIV/0!"
37100,"Metro","All",0.03093,"0",0.07369,"1",0.10462,"1",0.02001,"1",-0.02001,"-1",0,"#DIV/0!"
37100,"Metro","Black",-0.11928,"0",0.12287,"0",0.0036,"0",0.04472,"0",-0.04472,"0",0,"#DIV/0!"
37100,"Metro","Hispanic",0.02514,"0",0.10495,"1",0.13009,"1",0.02906,"1",-0.02906,"-1",0,"#DIV/0!"
37100,"Metro","White",0.03581,"1",-0.01373,"0",0.02208,"1",0,"0",0,"0",0,"#DIV/0!"
37100,"Suburb","All",0.05175,"1",0.17611,"1",0.22785,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37100,"Suburb","Black",0,"0",0.14777,"0",0.14777,"0",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37100,"Suburb","Hispanic",0.07019,"1",0.24803,"1",0.31823,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37100,"Suburb","White",0.01266,"0",0.04012,"1",0.05279,"1",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37340,"City","All",-0.27615,"#DIV/0!",0.34819,"1",0.07204,"0",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37340,"City","Black",-0.23489,"#DIV/0!",0.22917,"1",-0.00573,"0",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37340,"City","Hispanic",-0.25567,"#DIV/0!",0.40075,"1",0.14508,"0",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37340,"City","White",-0.27463,"#DIV/0!",0.38365,"1",0.10902,"0",0,"#DIV/0!",0,"#DIV/0!",0,"#DIV/0!"
37340,"Metro","All",-0.07957,"-1",0.22848,"1",0.14891,"1",0.07708,"1",-0.04119,"-1",0.03589,"1"
37340,"Metro","Black",-0.10985,"0",0.15153,"0",0.04168,"0",0.19813,"1",-0.11992,"-1",0.07821,"1"
37340,"Metro","Hispanic",-0.04859,"0",0.26375,"1",0.21516,"1",0.10693,"1",-0.04681,"0",0.06012,"1"
37340,"Metro","White",-0.05551,"-1",0.24888,"1",0.19337,"1",0.04125,"1",-0.01982,"0",0.02143,"1"
37340,"Suburb","All",-0.02754,"0",0.19931,"1",0.17177,"1",0.09944,"1",-0.0491,"-1",0.05034,"1"
37340,"Suburb","Black",-0.0108,"0",0.15009,"0",0.13929,"0",0.2897,"1",-0.1476,"0",0.1421,"1"
37340,"Suburb","Hispanic",0.02692,"0",0.22683,"1",0.25375,"1",0.14324,"1",-0.04869,"0",0.09456,"1"
37340,"Suburb","White",-0.00761,"0",0.2173,"1",0.20968,"1",0.05094,"1",-0.02394,"0",0.027,"1"
37980,"City","All",0.01727,"0",0.04695,"1",0.06422,"1",0.04338,"1",0.02233,"1",0.06571,"1"
37980,"City","Black",0.001,"0",0.01689,"0",0.01788,"0",0.06684,"1",0.02243,"0",0.08928,"1"
37980,"City","Hispanic",0.01026,"0",0.02781,"0",0.03807,"0",-0.07574,"-1",0.01522,"0",-0.06052,"-1"
37980,"City","White",0.00328,"0",0.13558,"1",0.13886,"1",0.04282,"1",0.0102,"0",0.05302,"1"
37980,"Metro","All",0.01636,"1",0.02715,"1",0.04352,"1",0.03748,"1",-0.00535,"0",0.03213,"1"
37980,"Metro","Black",-0.00739,"0",0.02763,"0",0.02024,"0",0.06937,"1",-0.0073,"0",0.06207,"1"
37980,"Metro","Hispanic",-0.01826,"0",0.01688,"0",-0.00138,"0",-0.05078,"-1",-0.01917,"0",-0.06994,"-1"
37980,"Metro","White",0.02161,"1",0.0314,"1",0.05301,"1",0.01852,"1",-0.00354,"0",0.01498,"1"
37980,"Suburb","All",0.04018,"1",0.02664,"1",0.06682,"1",0.04046,"1",-0.02599,"-1",0.01448,"1"
37980,"Suburb","Black",0.00619,"0",0.06623,"1",0.07242,"1",0.08649,"1",-0.05962,"-1",0.02687,"1"
37980,"Suburb","Hispanic",-0.03439,"0",0.03373,"0",-0.00066,"0",0.01318,"0",-0.04023,"0",-0.02705,"-1"
37980,"Suburb","White",0.04302,"1",0.00039,"0",0.04341,"1",0.0091,"1",-0.00545,"-1",0.00365,"1"
38060,"City","All",0.04073,"1",0.14664,"1",0.18737,"1",0.03051,"1",0.20294,"1",0.23345,"1"
38060,"City","Black",-0.03823,"0",0.16152,"1",0.12328,"1",-0.03142,"0",0.20086,"1",0.16944,"1"
38060,"City","Hispanic",0.01661,"0",0.14272,"1",0.15933,"1",0.03573,"1",0.26401,"1",0.29974,"1"
38060,"City","White",0.05807,"1",0.15532,"1",0.21339,"1",0.01969,"1",0.08802,"1",0.10771,"1"
38060,"Metro","All",0.02651,"1",0.11611,"1",0.14262,"1",0.01439,"1",0.15587,"1",0.17025,"1"
38060,"Metro","Black",-0.0815,"0",0.13078,"1",0.04928,"0",-0.0386,"-1",0.18287,"1",0.14428,"1"
38060,"Metro","Hispanic",0.0169,"0",0.12042,"1",0.13732,"1",0.03299,"1",0.21991,"1",0.25291,"1"
38060,"Metro","White",0.05529,"1",0.12027,"1",0.17557,"1",0.01234,"1",0.05823,"1",0.07057,"1"
38060,"Suburb","All",0.01751,"0",0.09144,"1",0.10896,"1",-0.00937,"-1",0.09573,"1",0.08636,"1"
38060,"Suburb","Black",-0.08871,"0",0.05708,"0",-0.03163,"0",0.00363,"0",0.14078,"1",0.14441,"1"
38060,"Suburb","Hispanic",0.02976,"0",0.1018,"1",0.13156,"1",0.03324,"1",0.1469,"1",0.18014,"1"
38060,"Suburb","White",0.06121,"1",0.09041,"1",0.15162,"1",0.0035,"0",0.02945,"1",0.03295,"1"
38300,"City","All",0.04644,"0",-0.00874,"0",0.0377,"0",0.03919,"1",0.0123,"0",0.05149,"1"
38300,"City","Black",-0.00326,"0",-0.00687,"0",-0.01012,"0",0.09803,"1",-0.0305,"0",0.06752,"1"
38300,"City","Hispanic",0.1492,"0",-0.21747,"0",-0.06827,"0",0.01582,"0",0.03282,"0",0.04864,"0"
38300,"City","White",0.12348,"1",0.00717,"0",0.13065,"1",-0.00433,"0",0.06485,"1",0.06052,"1"
38300,"Metro","All",0.10008,"1",0.00473,"0",0.10481,"1",0.00579,"0",0.01796,"1",0.02375,"1"
38300,"Metro","Black",-0.0017,"0",0.01808,"0",0.01638,"0",0.00631,"0",0.01124,"0",0.01755,"0"
38300,"Metro","Hispanic",0.17853,"0",-0.08986,"0",0.08867,"0",0.00913,"0",0.03655,"0",0.04568,"1"
38300,"Metro","White",0.12406,"1",-0.00309,"0",0.12097,"1",0.00515,"1",0.01637,"1",0.02152,"1"
38300,"Suburb","All",0.1221,"1",0.00865,"0",0.13075,"1",-0.00137,"0",0.01961,"1",0.01824,"1"
38300,"Suburb","Black",0.02527,"0",0.04838,"0",0.07365,"1",-0.06189,"-1",0.05483,"1",-0.00706,"0"
38300,"Suburb","Hispanic",0.2018,"0",-0.02898,"0",0.17282,"1",0.00896,"0",0.04097,"0",0.04994,"1"
38300,"Suburb","White",0.1242,"1",-0.00285,"0",0.12134,"1",0.00668,"1",0.00903,"1",0.01572,"1"
38900,"City","All",0.22554,"1",0.09547,"1",0.321,"1",-0.02288,"-1",0.05041,"1",0.02754,"1"
38900,"City","Black",0.19215,"1",0.05524,"0",0.2474,"1",-0.0145,"-1",0.08251,"1",0.06802,"1"
38900,"City","Hispanic",0.33676,"1",0.09171,"0",0.42847,"1",-0.01356,"-1",0.1066,"1",0.09304,"1"
38900,"City","White",0.1983,"1",0.07537,"1",0.27367,"1",-0.02552,"-1",0.02013,"1",-0.00539,"0"
38900,"Metro","All",0.14778,"1",0.12067,"1",0.26845,"1",-0.0063,"-1",0.0359,"1",0.02959,"1"
38900,"Metro","Black",0.12514,"1",0.12296,"0",0.2481,"1",-0.01297,"-1",0.08121,"1",0.06823,"1"
38900,"Metro","Hispanic",0.21123,"1",0.15031,"1",0.36154,"1",0.00506,"0",0.07215,"1",0.0772,"1"
38900,"Metro","White",0.12276,"1",0.09417,"1",0.21693,"1",-0.00756,"-1",0.01471,"1",0.00715,"1"
38900,"Suburb","All",0.09998,"1",0.14485,"1",0.24483,"1",0.00885,"1",0.02529,"1",0.03414,"1"
38900,"Suburb","Black",0.04068,"0",0.31925,"1",0.35994,"1",0,"0",0.07705,"1",0.07705,"1"
38900,"Suburb","Hispanic",0.15549,"1",0.1778,"1",0.33329,"1",0.01435,"0",0.05575,"1",0.0701,"1"
38900,"Suburb","White",0.07747,"1",0.11562,"1",0.19309,"1",0.00827,"1",0.01124,"1",0.0195,"1"
39300,"City","All",-0.02726,"0",0.06612,"0",0.03886,"0",-0.09868,"-1",0.1261,"1",0.02742,"0"
39300,"City","Black",-0.0308,"0",0.06619,"0",0.03539,"0",-0.08456,"0",0.11334,"0",0.02878,"0"
39300,"City","Hispanic",0.00301,"0",0.03656,"0",0.03956,"0",-0.13361,"-1",0.13199,"1",-0.00162,"0"
39300,"City","White",-0.1521,"-1",0.14313,"0",-0.00897,"0",-0.05256,"-1",0.09473,"1",0.04217,"0"
39300,"Metro","All",-0.001,"0",0.04626,"1",0.04527,"1",-0.00248,"0",0.04616,"1",0.04368,"1"
39300,"Metro","Black",-0.09367,"0",0.09015,"0",-0.00352,"0",-0.05723,"-1",0.08153,"1",0.0243,"0"
39300,"Metro","Hispanic",-0.05203,"0",0.05527,"0",0.00323,"0",-0.02686,"-1",0.05832,"1",0.03146,"1"
39300,"Metro","White",0.02069,"0",0.02541,"0",0.0461,"1",0.00967,"1",0.02788,"1",0.03755,"1"
39300,"Suburb","All",0.0351,"1",0.0436,"1",0.0787,"1",0.0401,"1",0.02401,"1",0.06411,"1"
39300,"Suburb","Black",-0.05367,"0",0.07637,"0",0.02269,"0",0.03514,"1",0.041,"1",0.07614,"1"
39300,"Suburb","Hispanic",-0.07843,"0",0.09062,"0",0.01219,"0",0.10681,"1",0.00197,"0",0.10878,"1"
39300,"Suburb","White",0.05598,"1",0.01976,"0",0.07574,"1",0.0205,"1",0.02294,"1",0.04344,"1"
39340,"City","All",-0.09254,"0",0.00238,"0",-0.09016,"-1",0.09728,"1",0.07466,"0",0.17194,"1"
39340,"City","Black",-0.21824,"0",-0.12621,"0",-0.34445,"0",-0.18841,"0",0,"0",-0.18841,"-1"
39340,"City","Hispanic",-0.04493,"0",-0.01384,"0",-0.05877,"0",0.08618,"0",0.18363,"1",0.26981,"1"
39340,"City","White",-0.09475,"0",0.0075,"0",-0.08725,"0",0.10281,"1",0.05976,"0",0.16256,"1"
39340,"Metro","All",-0.00532,"0",0.0832,"1",0.07788,"1",0.02553,"1",0.01252,"0",0.03806,"1"
39340,"Metro","Black",-0.21447,"0",0.18402,"0",-0.03044,"0",-0.104,"0",0,"0",-0.104,"-1"
39340,"Metro","Hispanic",0.03297,"0",0.11203,"0",0.145,"1",0.02854,"0",0.06156,"1",0.0901,"1"
39340,"Metro","White",-0.01496,"0",0.06428,"1",0.04932,"1",0.02343,"1",0.00523,"0",0.02866,"1"
39340,"Suburb","All",0.10675,"1",0.13429,"1",0.24105,"1",0.007,"1",-0.007,"-1",0,"#DIV/0!"
39340,"Suburb","Black",0.19388,"0",0.20496,"0",0.39883,"0",0,"0",0,"0",0,"#DIV/0!"
39340,"Suburb","Hispanic",0.12751,"0",0.19086,"1",0.31837,"1",0,"0",0,"0",0,"#DIV/0!"
39340,"Suburb","White",0.1044,"1",0.1022,"1",0.20661,"1",0.00891,"0",-0.00891,"0",0,"#DIV/0!"
39580,"City","All",0.11036,"1",0.09685,"1",0.20721,"1",0.08766,"1",-0.02939,"0",0.05828,"1"
39580,"City","Black",0.0475,"0",0.09502,"0",0.14252,"1",0.07037,"1",-0.07228,"-1",-0.00191,"0"
39580,"City","Hispanic",0.25418,"1",0.06027,"0",0.31445,"1",0.03109,"0",0.00871,"0",0.03979,"1"
39580,"City","White",0.08238,"0",0.13403,"1",0.21642,"1",0.11347,"1",0.03093,"0",0.1444,"1"
39580,"Metro","All",0.14042,"1",0.12335,"1",0.26377,"1",0.0403,"1",-0.007,"0",0.0333,"1"
39580,"Metro","Black",0.09762,"1",0.1387,"1",0.23632,"1",0.04185,"1",-0.03317,"-1",0.00868,"0"
39580,"Metro","Hispanic",0.17212,"1",0.19334,"1",0.36547,"1",0.01295,"0",0.02429,"1",0.03724,"1"
39580,"Metro","White",0.14924,"1",0.08121,"1",0.23045,"1",0.04359,"1",0.01392,"0",0.05751,"1"
39580,"Suburb","All",0.14383,"1",0.15847,"1",0.30229,"1",0,"#DIV/0!",0.01715,"1",0.01715,"1"
39580,"Suburb","Black",0.11104,"1",0.19996,"1",0.311,"1",0,"#DIV/0!",0.0156,"1",0.0156,"1"
39580,"Suburb","Hispanic",0.11295,"1",0.28146,"1",0.39441,"1",0,"#DIV/0!",0.03532,"1",0.03532,"1"
39580,"Suburb","White",0.17413,"1",0.06413,"1",0.23826,"1",0,"#DIV/0!",0.01048,"1",0.01048,"1"
40060,"City","All",-0.04162,"0",0.08185,"0",0.04022,"0",0.01964,"0",0.09925,"1",0.11889,"1"
40060,"City","Black",-0.0798,"0",0.09696,"0",0.01716,"0",0.08436,"1",0.04026,"0",0.12462,"1"
40060,"City","Hispanic",0.09901,"0",-0.04078,"0",0.05822,"0",0.01687,"0",0.41799,"1",0.43487,"1"
40060,"City","White",0.09809,"1",0.08304,"0",0.18113,"1",-0.11419,"-1",0.15065,"1",0.03646,"0"
40060,"Metro","All",-0.02381,"0",0.05774,"1",0.03392,"1",0.01817,"1",0.02648,"1",0.04465,"1"
40060,"Metro","Black",-0.04719,"-1",0.04419,"0",-0.003,"0",0.05941,"1",0.01348,"0",0.07289,"1"
