"cbsa","geotype","groups","yr","poor","poor20","poor20sh","poor40","poor40sh"
12060,"Suburb","Hispanic","2010_14",158357,99799,0.63022,12373,0.07813
12060,"Suburb","White","2000",123345,6268,0.05082,610,0.00495
12060,"Suburb","White","2005_09",168695,33403,0.19801,1358,0.00805
12060,"Suburb","White","2010_14",226097,68817,0.30437,4511,0.01995
12260,"City","All","2000",36317,21948,0.60435,8125,0.22372
12260,"City","All","2005_09",40301,29168,0.72375,12031,0.29853
12260,"City","All","2010_14",47982,36105,0.75247,11376,0.23709
12260,"City","Black","2000",24581,17107,0.69594,7376,0.30007
12260,"City","Black","2005_09",27638,22096,0.79948,10401,0.37633
12260,"City","Black","2010_14",32380,26798,0.82761,9343,0.28854
12260,"City","Hispanic","2000",979,591,0.60368,135,0.1379
12260,"City","Hispanic","2005_09",1271,652,0.51298,127,0.09992
12260,"City","Hispanic","2010_14",2385,1196,0.50147,285,0.1195
12260,"City","White","2000",9673,4098,0.42365,617,0.06379
12260,"City","White","2005_09",10224,5919,0.57893,1340,0.13106
12260,"City","White","2010_14",11414,7235,0.63387,1548,0.13562
12260,"Metro","All","2000",75860,34527,0.45514,10283,0.13555
12260,"Metro","All","2005_09",88568,49078,0.55413,16025,0.18093
12260,"Metro","All","2010_14",109837,74967,0.68253,18432,0.16781
12260,"Metro","Black","2000",45786,26594,0.58083,9357,0.20436
12260,"Metro","Black","2005_09",50557,34992,0.69213,13850,0.27395
12260,"Metro","Black","2010_14",59357,47558,0.80122,14478,0.24391
12260,"Metro","Hispanic","2000",2186,781,0.35727,200,0.09149
12260,"Metro","Hispanic","2005_09",4187,1372,0.32768,299,0.07141
12260,"Metro","Hispanic","2010_14",7863,4104,0.52194,763,0.09704
12260,"Metro","White","2000",25991,6917,0.26613,778,0.02993
12260,"Metro","White","2005_09",31446,12178,0.38727,1736,0.05521
12260,"Metro","White","2010_14",38636,21275,0.55065,2771,0.07172
12260,"Suburb","All","2000",39543,12579,0.31811,2158,0.05457
12260,"Suburb","All","2005_09",48267,19910,0.4125,3994,0.08275
12260,"Suburb","All","2010_14",61855,38862,0.62828,7056,0.11407
12260,"Suburb","Black","2000",21205,9487,0.44739,1981,0.09342
12260,"Suburb","Black","2005_09",22919,12896,0.56268,3449,0.15049
12260,"Suburb","Black","2010_14",26977,20760,0.76954,5135,0.19035
12260,"Suburb","Hispanic","2000",1207,190,0.15742,65,0.05385
12260,"Suburb","Hispanic","2005_09",2916,720,0.24691,172,0.05898
12260,"Suburb","Hispanic","2010_14",5478,2908,0.53085,478,0.08726
12260,"Suburb","White","2000",16318,2819,0.17275,161,0.00987
12260,"Suburb","White","2005_09",21222,6259,0.29493,396,0.01866
12260,"Suburb","White","2010_14",27222,14040,0.51576,1223,0.04493
12420,"City","All","2000",80844,44232,0.54713,3029,0.03747
12420,"City","All","2005_09",119630,77508,0.6479,14463,0.1209
12420,"City","All","2010_14",142142,103381,0.72731,22907,0.16116
12420,"City","Black","2000",10620,6414,0.60395,868,0.08173
12420,"City","Black","2005_09",16451,11910,0.72397,1499,0.09112
12420,"City","Black","2010_14",15367,12206,0.7943,2572,0.16737
12420,"City","Hispanic","2000",38256,23487,0.61394,1361,0.03558
12420,"City","Hispanic","2005_09",64280,47738,0.74266,9738,0.15149
12420,"City","Hispanic","2010_14",81192,69027,0.85017,16749,0.20629
12420,"City","White","2000",25694,10413,0.40527,585,0.02277
12420,"City","White","2005_09",32975,14608,0.443,2534,0.07685
12420,"City","White","2010_14",37228,17860,0.47975,2512,0.06748
12420,"Metro","All","2000",123975,52509,0.42355,7006,0.05651
12420,"Metro","All","2005_09",192924,96799,0.50175,21166,0.10971
12420,"Metro","All","2010_14",251314,137182,0.54586,32569,0.12959
12420,"Metro","Black","2000",16136,8149,0.50502,1441,0.0893
12420,"Metro","Black","2005_09",23888,14843,0.62136,2506,0.10491
12420,"Metro","Black","2010_14",27255,16249,0.59618,3274,0.12012
12420,"Metro","Hispanic","2000",55913,26550,0.47484,2860,0.05115
12420,"Metro","Hispanic","2005_09",96064,57499,0.59855,12096,0.12592
12420,"Metro","Hispanic","2010_14",136121,89592,0.65818,20760,0.15251
12420,"Metro","White","2000",44330,13672,0.30841,2356,0.05315
12420,"Metro","White","2005_09",63575,20866,0.32821,5646,0.08881
12420,"Metro","White","2010_14",74924,26368,0.35193,7090,0.09463
12420,"Suburb","All","2000",43131,8277,0.1919,3977,0.09221
12420,"Suburb","All","2005_09",73294,19291,0.2632,6703,0.09145
12420,"Suburb","All","2010_14",109172,33801,0.30961,9662,0.0885
12420,"Suburb","Black","2000",5516,1735,0.31454,573,0.10388
12420,"Suburb","Black","2005_09",7437,2933,0.39438,1007,0.1354
12420,"Suburb","Black","2010_14",11888,4043,0.34009,702,0.05905
12420,"Suburb","Hispanic","2000",17657,3063,0.17347,1499,0.0849
12420,"Suburb","Hispanic","2005_09",31784,9761,0.3071,2358,0.07419
12420,"Suburb","Hispanic","2010_14",54929,20565,0.37439,4011,0.07302
12420,"Suburb","White","2000",18636,3259,0.17488,1771,0.09503
12420,"Suburb","White","2005_09",30600,6258,0.20451,3112,0.1017
12420,"Suburb","White","2010_14",37696,8508,0.2257,4578,0.12145
12540,"City","All","2000",47078,32812,0.69697,15783,0.33525
12540,"City","All","2005_09",51013,30931,0.60634,12402,0.24311
12540,"City","All","2010_14",70254,50105,0.7132,23284,0.33143
12540,"City","Black","2000",8265,6461,0.78173,3521,0.42601
12540,"City","Black","2005_09",7605,5668,0.7453,2445,0.3215
12540,"City","Black","2010_14",8755,6837,0.78093,3381,0.38618
12540,"City","Hispanic","2000",24638,19853,0.80579,10929,0.44358
12540,"City","Hispanic","2005_09",29758,19226,0.64608,9000,0.30244
12540,"City","Hispanic","2010_14",43803,34476,0.78707,17655,0.40305
12540,"City","White","2000",11758,5444,0.463,1086,0.09236
12540,"City","White","2005_09",10709,4633,0.43263,634,0.0592
12540,"City","White","2010_14",14164,6850,0.48362,1748,0.12341
12540,"Metro","All","2000",130949,93687,0.71545,28814,0.22004
