cbsa,metro,geotype,group,year,poor,_20plus_poor,_20plus_poor_share,_40plus_poor,_40plus_poor_share
46520,"Urban Honolulu, HI",City,Black,2010-14,454.00000,144.00000,0.31718,4.00000,0.00881
46520,"Urban Honolulu, HI",City,Hispanic,2000,2406.00000,898.00000,0.37323,138.00000,0.05736
46520,"Urban Honolulu, HI",City,Hispanic,2005-09,1774.00000,704.00000,0.39684,245.00000,0.13811
46520,"Urban Honolulu, HI",City,Hispanic,2010-14,2784.00000,597.00000,0.21444,232.00000,0.08333
46520,"Urban Honolulu, HI",City,Non-Hispanic White,2000,5207.00000,1659.00000,0.31861,15.00000,0.00288
46520,"Urban Honolulu, HI",City,Non-Hispanic White,2005-09,5894.00000,478.00000,0.08110,201.00000,0.03410
46520,"Urban Honolulu, HI",City,Non-Hispanic White,2010-14,6316.00000,994.00000,0.15738,0.00000,0.00000
46520,"Urban Honolulu, HI",Metro,All,2000,71244.00000,23110.00000,0.32438,3334.00000,0.04680
46520,"Urban Honolulu, HI",Metro,All,2005-09,77479.00000,18083.00000,0.23339,3864.00000,0.04987
46520,"Urban Honolulu, HI",Metro,All,2010-14,91569.00000,26012.00000,0.28407,5679.00000,0.06202
46520,"Urban Honolulu, HI",Metro,Black,2000,959.00000,263.00000,0.27424,49.00000,0.05109
46520,"Urban Honolulu, HI",Metro,Black,2005-09,1598.00000,99.00000,0.06195,46.00000,0.02879
46520,"Urban Honolulu, HI",Metro,Black,2010-14,1719.00000,475.00000,0.27632,46.00000,0.02676
46520,"Urban Honolulu, HI",Metro,Hispanic,2000,7254.00000,2195.00000,0.30259,148.00000,0.02040
46520,"Urban Honolulu, HI",Metro,Hispanic,2005-09,8570.00000,2428.00000,0.28331,245.00000,0.02859
46520,"Urban Honolulu, HI",Metro,Hispanic,2010-14,10420.00000,3001.00000,0.28800,771.00000,0.07399
46520,"Urban Honolulu, HI",Metro,Non-Hispanic White,2000,9720.00000,2182.00000,0.22449,55.00000,0.00566
46520,"Urban Honolulu, HI",Metro,Non-Hispanic White,2005-09,13846.00000,1344.00000,0.09707,201.00000,0.01452
46520,"Urban Honolulu, HI",Metro,Non-Hispanic White,2010-14,16085.00000,1912.00000,0.11887,108.00000,0.00671
46520,"Urban Honolulu, HI",Suburb,All,2000,32890.00000,8515.00000,0.25889,172.00000,0.00523
46520,"Urban Honolulu, HI",Suburb,All,2005-09,40942.00000,8111.00000,0.19811,0.00000,0.00000
46520,"Urban Honolulu, HI",Suburb,All,2010-14,52684.00000,13105.00000,0.24875,2518.00000,0.04779
46520,"Urban Honolulu, HI",Suburb,Black,2000,547.00000,128.00000,0.23400,17.00000,0.03108
46520,"Urban Honolulu, HI",Suburb,Black,2005-09,1146.00000,41.00000,0.03578,0.00000,0.00000
46520,"Urban Honolulu, HI",Suburb,Black,2010-14,1265.00000,331.00000,0.26166,42.00000,0.03320
46520,"Urban Honolulu, HI",Suburb,Hispanic,2000,4848.00000,1297.00000,0.26753,10.00000,0.00206
46520,"Urban Honolulu, HI",Suburb,Hispanic,2005-09,6796.00000,1724.00000,0.25368,0.00000,0.00000
46520,"Urban Honolulu, HI",Suburb,Hispanic,2010-14,7636.00000,2404.00000,0.31482,539.00000,0.07059
46520,"Urban Honolulu, HI",Suburb,Non-Hispanic White,2000,4513.00000,523.00000,0.11589,40.00000,0.00886
46520,"Urban Honolulu, HI",Suburb,Non-Hispanic White,2005-09,7952.00000,866.00000,0.10890,0.00000,0.00000
46520,"Urban Honolulu, HI",Suburb,Non-Hispanic White,2010-14,9769.00000,918.00000,0.09397,108.00000,0.01106
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,All,2000,88362.00000,34398.00000,0.38928,16394.00000,0.18553
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,All,2005-09,89572.00000,32330.00000,0.36094,10295.00000,0.11494
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,All,2010-14,104052.00000,44176.00000,0.42456,9804.00000,0.09422
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Black,2000,52457.00000,30156.00000,0.57487,15845.00000,0.30206
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Black,2005-09,48782.00000,26555.00000,0.54436,9524.00000,0.19524
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Black,2010-14,53280.00000,31860.00000,0.59797,9315.00000,0.17483
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Hispanic,2000,4111.00000,502.00000,0.12211,149.00000,0.03624
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Hispanic,2005-09,4995.00000,1181.00000,0.23644,111.00000,0.02222
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Hispanic,2010-14,10390.00000,3744.00000,0.36035,404.00000,0.03888
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Non-Hispanic White,2000,26708.00000,2805.00000,0.10502,175.00000,0.00655
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Non-Hispanic White,2005-09,30181.00000,3811.00000,0.12627,445.00000,0.01474
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",City,Non-Hispanic White,2010-14,33536.00000,7289.00000,0.21735,286.00000,0.00853
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,All,2000,156570.00000,57834.00000,0.36938,19225.00000,0.12279
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,All,2005-09,162517.00000,56475.00000,0.34750,10295.00000,0.06335
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,All,2010-14,194950.00000,76602.00000,0.39293,15001.00000,0.07695
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Black,2000,93929.00000,49717.00000,0.52930,18593.00000,0.19795
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Black,2005-09,91123.00000,45847.00000,0.50313,9524.00000,0.10452
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Black,2010-14,103315.00000,58124.00000,0.56259,14412.00000,0.13950
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Hispanic,2000,5506.00000,1015.00000,0.18434,241.00000,0.04377
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Hispanic,2005-09,8108.00000,2108.00000,0.25999,111.00000,0.01369
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Hispanic,2010-14,15898.00000,4962.00000,0.31211,483.00000,0.03038
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Non-Hispanic White,2000,50006.00000,5884.00000,0.11767,209.00000,0.00418
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Non-Hispanic White,2005-09,56083.00000,7444.00000,0.13273,445.00000,0.00793
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,Non-Hispanic White,2010-14,64845.00000,11139.00000,0.17178,342.00000,0.00527
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,All,2000,68208.00000,23436.00000,0.34360,2831.00000,0.04151
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,All,2005-09,72945.00000,24145.00000,0.33100,0.00000,0.00000
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,All,2010-14,90898.00000,32426.00000,0.35673,5197.00000,0.05717
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Black,2000,41472.00000,19561.00000,0.47167,2748.00000,0.06626
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Black,2005-09,42341.00000,19292.00000,0.45563,0.00000,0.00000
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Black,2010-14,50035.00000,26264.00000,0.52491,5097.00000,0.10187
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Hispanic,2000,1395.00000,513.00000,0.36774,92.00000,0.06595
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Hispanic,2005-09,3113.00000,927.00000,0.29778,0.00000,0.00000
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Hispanic,2010-14,5508.00000,1218.00000,0.22113,79.00000,0.01434
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Non-Hispanic White,2000,23298.00000,3079.00000,0.13216,34.00000,0.00146
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Non-Hispanic White,2005-09,25902.00000,3633.00000,0.14026,0.00000,0.00000
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",Suburb,Non-Hispanic White,2010-14,31309.00000,3850.00000,0.12297,56.00000,0.00179
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,All,2000,132865.00000,71856.00000,0.54082,23071.00000,0.17364
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,All,2005-09,125644.00000,67623.00000,0.53821,22164.00000,0.17640
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,All,2010-14,140117.00000,74570.00000,0.53220,22080.00000,0.15758
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Black,2000,89709.00000,62843.00000,0.70052,22693.00000,0.25296
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Black,2005-09,85316.00000,58700.00000,0.68803,20446.00000,0.23965
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Black,2010-14,87864.00000,62157.00000,0.70742,21391.00000,0.24346
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Hispanic,2000,16030.00000,3844.00000,0.23980,71.00000,0.00443
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Hispanic,2005-09,14193.00000,4672.00000,0.32918,383.00000,0.02699
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Hispanic,2010-14,19320.00000,7277.00000,0.37666,279.00000,0.01444
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Non-Hispanic White,2000,17521.00000,3288.00000,0.18766,124.00000,0.00708
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Non-Hispanic White,2005-09,20495.00000,3190.00000,0.15565,838.00000,0.04089
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",City,Non-Hispanic White,2010-14,24308.00000,3474.00000,0.14292,248.00000,0.01020
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,All,2000,343952.00000,80707.00000,0.23465,23071.00000,0.06708
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,All,2005-09,370879.00000,81837.00000,0.22066,22164.00000,0.05976
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,All,2010-14,479162.00000,117184.00000,0.24456,22080.00000,0.04608
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Black,2000,161378.00000,68078.00000,0.42185,22693.00000,0.14062
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Black,2005-09,167890.00000,62939.00000,0.37488,20446.00000,0.12178
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Black,2010-14,194853.00000,72880.00000,0.37403,21391.00000,0.10978
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Hispanic,2000,52549.00000,5512.00000,0.10489,71.00000,0.00135
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Hispanic,2005-09,68233.00000,10913.00000,0.15994,383.00000,0.00561
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Hispanic,2010-14,107045.00000,27504.00000,0.25694,279.00000,0.00261
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Non-Hispanic White,2000,93033.00000,4705.00000,0.05057,124.00000,0.00133
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Non-Hispanic White,2005-09,103002.00000,5527.00000,0.05366,838.00000,0.00814
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,Non-Hispanic White,2010-14,125147.00000,11233.00000,0.08976,248.00000,0.00198
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,All,2000,211087.00000,8851.00000,0.04193,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,All,2005-09,245235.00000,14214.00000,0.05796,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,All,2010-14,339045.00000,42614.00000,0.12569,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Black,2000,71669.00000,5235.00000,0.07304,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Black,2005-09,82574.00000,4239.00000,0.05134,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Black,2010-14,106989.00000,10723.00000,0.10023,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Hispanic,2000,36519.00000,1668.00000,0.04567,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Hispanic,2005-09,54040.00000,6241.00000,0.11549,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Hispanic,2010-14,87725.00000,20227.00000,0.23057,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Non-Hispanic White,2000,75512.00000,1417.00000,0.01877,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Non-Hispanic White,2005-09,82507.00000,2337.00000,0.02832,0.00000,0.00000
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Suburb,Non-Hispanic White,2010-14,100839.00000,7759.00000,0.07694,0.00000,0.00000
48620,"Wichita, KS",City,All,2000,38961.00000,15970.00000,0.40990,2387.00000,0.06127
48620,"Wichita, KS",City,All,2005-09,53311.00000,29387.00000,0.55124,6173.00000,0.11579
48620,"Wichita, KS",City,All,2010-14,66771.00000,48204.00000,0.72193,12213.00000,0.18291
48620,"Wichita, KS",City,Black,2000,9712.00000,6317.00000,0.65043,1050.00000,0.10811
48620,"Wichita, KS",City,Black,2005-09,11798.00000,7953.00000,0.67410,2511.00000,0.21283
48620,"Wichita, KS",City,Black,2010-14,12866.00000,10899.00000,0.84712,4766.00000,0.37043
48620,"Wichita, KS",City,Hispanic,2000,7062.00000,4078.00000,0.57746,230.00000,0.03257
48620,"Wichita, KS",City,Hispanic,2005-09,11706.00000,8050.00000,0.68768,1183.00000,0.10106
48620,"Wichita, KS",City,Hispanic,2010-14,17639.00000,15144.00000,0.85855,4732.00000,0.26827
48620,"Wichita, KS",City,Non-Hispanic White,2000,17730.00000,3468.00000,0.19560,402.00000,0.02267
48620,"Wichita, KS",City,Non-Hispanic White,2005-09,25215.00000,10898.00000,0.43220,1386.00000,0.05497
48620,"Wichita, KS",City,Non-Hispanic White,2010-14,29328.00000,17553.00000,0.59851,1853.00000,0.06318
48620,"Wichita, KS",Metro,All,2000,52125.00000,15970.00000,0.30638,2387.00000,0.04579
48620,"Wichita, KS",Metro,All,2005-09,72857.00000,30863.00000,0.42361,6173.00000,0.08473
48620,"Wichita, KS",Metro,All,2010-14,89746.00000,51172.00000,0.57019,12213.00000,0.13608
48620,"Wichita, KS",Metro,Black,2000,10001.00000,6317.00000,0.63164,1050.00000,0.10499
48620,"Wichita, KS",Metro,Black,2005-09,12203.00000,7988.00000,0.65459,2511.00000,0.20577
48620,"Wichita, KS",Metro,Black,2010-14,13411.00000,11144.00000,0.83096,4766.00000,0.35538
48620,"Wichita, KS",Metro,Hispanic,2000,7811.00000,4078.00000,0.52208,230.00000,0.02945
48620,"Wichita, KS",Metro,Hispanic,2005-09,13530.00000,8212.00000,0.60695,1183.00000,0.08744
48620,"Wichita, KS",Metro,Hispanic,2010-14,20223.00000,15467.00000,0.76482,4732.00000,0.23399
48620,"Wichita, KS",Metro,Non-Hispanic White,2000,29157.00000,3468.00000,0.11894,402.00000,0.01379
48620,"Wichita, KS",Metro,Non-Hispanic White,2005-09,41287.00000,12029.00000,0.29135,1386.00000,0.03357
48620,"Wichita, KS",Metro,Non-Hispanic White,2010-14,47245.00000,19874.00000,0.42066,1853.00000,0.03922
48620,"Wichita, KS",Suburb,All,2000,13164.00000,0.00000,0.00000,0.00000,0.00000
48620,"Wichita, KS",Suburb,All,2005-09,19546.00000,1476.00000,0.07551,0.00000,0.00000
48620,"Wichita, KS",Suburb,All,2010-14,22975.00000,2968.00000,0.12918,0.00000,0.00000
48620,"Wichita, KS",Suburb,Black,2000,289.00000,0.00000,0.00000,0.00000,0.00000
48620,"Wichita, KS",Suburb,Black,2005-09,405.00000,35.00000,0.08642,0.00000,0.00000
48620,"Wichita, KS",Suburb,Black,2010-14,545.00000,245.00000,0.44954,0.00000,0.00000
48620,"Wichita, KS",Suburb,Hispanic,2000,749.00000,0.00000,0.00000,0.00000,0.00000
48620,"Wichita, KS",Suburb,Hispanic,2005-09,1824.00000,162.00000,0.08882,0.00000,0.00000
48620,"Wichita, KS",Suburb,Hispanic,2010-14,2584.00000,323.00000,0.12500,0.00000,0.00000
48620,"Wichita, KS",Suburb,Non-Hispanic White,2000,11427.00000,0.00000,0.00000,0.00000,0.00000
48620,"Wichita, KS",Suburb,Non-Hispanic White,2005-09,16072.00000,1131.00000,0.07037,0.00000,0.00000
48620,"Wichita, KS",Suburb,Non-Hispanic White,2010-14,17917.00000,2321.00000,0.12954,0.00000,0.00000
49180,"Winston-Salem, NC",City,All,2000,25224.00000,14078.00000,0.55812,3166.00000,0.12552
49180,"Winston-Salem, NC",City,All,2005-09,39599.00000,26963.00000,0.68090,10156.00000,0.25647
49180,"Winston-Salem, NC",City,All,2010-14,50150.00000,41652.00000,0.83055,21998.00000,0.43864
49180,"Winston-Salem, NC",City,Black,2000,14251.00000,10082.00000,0.70746,2551.00000,0.17900
49180,"Winston-Salem, NC",City,Black,2005-09,18673.00000,14070.00000,0.75349,7494.00000,0.40133
49180,"Winston-Salem, NC",City,Black,2010-14,22647.00000,20518.00000,0.90599,12605.00000,0.55659
49180,"Winston-Salem, NC",City,Hispanic,2000,4369.00000,2333.00000,0.53399,191.00000,0.04372
49180,"Winston-Salem, NC",City,Hispanic,2005-09,10879.00000,8192.00000,0.75301,1938.00000,0.17814
49180,"Winston-Salem, NC",City,Hispanic,2010-14,15352.00000,13526.00000,0.88106,6954.00000,0.45297
49180,"Winston-Salem, NC",City,Non-Hispanic White,2000,6345.00000,1663.00000,0.26210,327.00000,0.05154
49180,"Winston-Salem, NC",City,Non-Hispanic White,2005-09,9073.00000,4114.00000,0.45343,625.00000,0.06889
49180,"Winston-Salem, NC",City,Non-Hispanic White,2010-14,10890.00000,6716.00000,0.61671,2303.00000,0.21148
49180,"Winston-Salem, NC",Metro,All,2000,57093.00000,16246.00000,0.28455,4388.00000,0.07686
49180,"Winston-Salem, NC",Metro,All,2005-09,84947.00000,38515.00000,0.45340,13883.00000,0.16343
49180,"Winston-Salem, NC",Metro,All,2010-14,112133.00000,66892.00000,0.59654,23227.00000,0.20714
49180,"Winston-Salem, NC",Metro,Black,2000,19630.00000,11346.00000,0.57799,3183.00000,0.16215
49180,"Winston-Salem, NC",Metro,Black,2005-09,26217.00000,18276.00000,0.69710,9330.00000,0.35588
49180,"Winston-Salem, NC",Metro,Black,2010-14,32335.00000,26910.00000,0.83223,13194.00000,0.40804
49180,"Winston-Salem, NC",Metro,Hispanic,2000,7191.00000,2514.00000,0.34960,346.00000,0.04812
49180,"Winston-Salem, NC",Metro,Hispanic,2005-09,16819.00000,10916.00000,0.64903,2706.00000,0.16089
49180,"Winston-Salem, NC",Metro,Hispanic,2010-14,24163.00000,17954.00000,0.74304,7118.00000,0.29458
49180,"Winston-Salem, NC",Metro,Non-Hispanic White,2000,29249.00000,2314.00000,0.07911,712.00000,0.02434
49180,"Winston-Salem, NC",Metro,Non-Hispanic White,2005-09,39556.00000,8244.00000,0.20841,1723.00000,0.04356
49180,"Winston-Salem, NC",Metro,Non-Hispanic White,2010-14,52117.00000,20155.00000,0.38673,2805.00000,0.05382
49180,"Winston-Salem, NC",Suburb,All,2000,31869.00000,2168.00000,0.06803,1222.00000,0.03834
49180,"Winston-Salem, NC",Suburb,All,2005-09,45348.00000,11552.00000,0.25474,3727.00000,0.08219
49180,"Winston-Salem, NC",Suburb,All,2010-14,61983.00000,25240.00000,0.40721,1229.00000,0.01983
49180,"Winston-Salem, NC",Suburb,Black,2000,5379.00000,1264.00000,0.23499,632.00000,0.11749
49180,"Winston-Salem, NC",Suburb,Black,2005-09,7544.00000,4206.00000,0.55753,1836.00000,0.24337
49180,"Winston-Salem, NC",Suburb,Black,2010-14,9688.00000,6392.00000,0.65979,589.00000,0.06080
49180,"Winston-Salem, NC",Suburb,Hispanic,2000,2822.00000,181.00000,0.06414,155.00000,0.05493
49180,"Winston-Salem, NC",Suburb,Hispanic,2005-09,5940.00000,2724.00000,0.45859,768.00000,0.12929
49180,"Winston-Salem, NC",Suburb,Hispanic,2010-14,8811.00000,4428.00000,0.50255,164.00000,0.01861
49180,"Winston-Salem, NC",Suburb,Non-Hispanic White,2000,22904.00000,651.00000,0.02842,385.00000,0.01681
49180,"Winston-Salem, NC",Suburb,Non-Hispanic White,2005-09,30483.00000,4130.00000,0.13549,1098.00000,0.03602
49180,"Winston-Salem, NC",Suburb,Non-Hispanic White,2010-14,41227.00000,13439.00000,0.32598,502.00000,0.01218
49340,"Worcester, MA-CT",City,All,2000,27140.00000,16810.00000,0.61938,3329.00000,0.12266
49340,"Worcester, MA-CT",City,All,2005-09,27922.00000,18930.00000,0.67796,5299.00000,0.18978
49340,"Worcester, MA-CT",City,All,2010-14,36120.00000,25624.00000,0.70941,14260.00000,0.39480
49340,"Worcester, MA-CT",City,Black,2000,2878.00000,1802.00000,0.62613,223.00000,0.07748
49340,"Worcester, MA-CT",City,Black,2005-09,2888.00000,2020.00000,0.69945,613.00000,0.21226
49340,"Worcester, MA-CT",City,Black,2010-14,4929.00000,3801.00000,0.77115,1947.00000,0.39501
49340,"Worcester, MA-CT",City,Hispanic,2000,9521.00000,7540.00000,0.79193,2281.00000,0.23958
49340,"Worcester, MA-CT",City,Hispanic,2005-09,10658.00000,9262.00000,0.86902,3114.00000,0.29217
49340,"Worcester, MA-CT",City,Hispanic,2010-14,14902.00000,12446.00000,0.83519,8243.00000,0.55315
49340,"Worcester, MA-CT",City,Non-Hispanic White,2000,11931.00000,5650.00000,0.47356,459.00000,0.03847
49340,"Worcester, MA-CT",City,Non-Hispanic White,2005-09,13020.00000,6750.00000,0.51843,1415.00000,0.10868
49340,"Worcester, MA-CT",City,Non-Hispanic White,2010-14,14131.00000,7958.00000,0.56316,3521.00000,0.24917
49340,"Worcester, MA-CT",Metro,All,2000,73383.00000,23185.00000,0.31595,3329.00000,0.04536
49340,"Worcester, MA-CT",Metro,All,2005-09,80959.00000,29144.00000,0.35998,6843.00000,0.08452
49340,"Worcester, MA-CT",Metro,All,2010-14,100056.00000,40669.00000,0.40646,16744.00000,0.16735
49340,"Worcester, MA-CT",Metro,Black,2000,4493.00000,1985.00000,0.44180,223.00000,0.04963
49340,"Worcester, MA-CT",Metro,Black,2005-09,4993.00000,2792.00000,0.55918,820.00000,0.16423
49340,"Worcester, MA-CT",Metro,Black,2010-14,7349.00000,4459.00000,0.60675,2067.00000,0.28126
